lot,wafer_slot,layer,tool_id,measured_at,field_x,field_y,die_x,die_y,overlay_x_nm,overlay_y_nm
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,-1,0,1,0.386,-2.360
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,-1,1,1,-0.468,-1.291
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,0,0,0,-0.045,-0.793
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,0,1,0,0.619,0.019
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,0,0,1,2.342,-1.957
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,0,1,1,1.181,-0.586
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,1,0,0,2.732,-2.865
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,1,1,0,2.403,-1.017
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,1,0,1,-1.048,-2.400
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,1,1,1,1.860,-3.274
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,2,0,0,-1.040,-0.900
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,2,1,0,2.719,-1.763
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,2,0,1,2.181,1.299
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,2,1,1,-0.474,-1.718
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,3,0,0,-1.963,0.038
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,3,1,0,1.532,0.068
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,3,0,1,0.065,1.713
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-2,3,1,1,2.705,0.266
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-3,0,0,2.846,-4.199
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-3,1,0,-0.637,0.425
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-3,0,1,-0.987,3.120
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-3,1,1,2.904,-2.709
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-2,0,0,-1.968,-0.942
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-2,1,0,2.334,-0.678
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-2,0,1,1.266,-1.503
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-2,1,1,2.174,0.277
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-1,0,0,1.166,3.529
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-1,1,0,-3.468,-0.503
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-1,0,1,-1.045,2.016
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,-1,1,1,2.602,-2.463
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,0,0,0,-1.431,-1.955
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,0,1,0,1.159,-0.928
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,0,0,1,0.954,4.581
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,0,1,1,1.303,2.809
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,1,0,0,-0.502,-1.465
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,1,1,0,-1.731,-3.017
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,1,0,1,1.301,-1.215
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,1,1,1,-0.785,1.314
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,2,0,0,1.729,2.093
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,2,1,0,2.164,-3.165
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,2,0,1,0.011,0.085
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,2,1,1,-1.122,-4.795
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,3,0,0,-0.163,-3.128
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,3,1,0,2.927,0.046
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,3,0,1,0.034,0.438
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,-1,3,1,1,1.921,2.192
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-3,0,0,2.602,0.888
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-3,1,0,1.029,0.880
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-3,0,1,-0.867,-2.645
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-3,1,1,-0.281,0.904
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-2,0,0,1.562,0.950
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-2,1,0,-0.631,0.006
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-2,0,1,1.687,-1.633
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-2,1,1,-0.041,-2.906
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-1,0,0,-2.004,-0.002
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-1,1,0,-1.217,-5.072
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-1,0,1,-0.435,-0.686
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,-1,1,1,-0.833,2.201
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,0,0,0,1.736,-1.471
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,0,1,0,-1.950,-0.868
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,0,0,1,0.055,0.458
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,0,1,1,2.209,-1.152
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,1,0,0,1.128,-0.530
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,1,1,0,1.140,-1.473
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,1,0,1,1.323,0.749
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,1,1,1,0.633,0.334
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,2,0,0,-1.736,-1.201
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,2,1,0,-1.458,3.470
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,2,0,1,3.733,0.221
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,2,1,1,-1.940,-1.788
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,3,0,0,3.653,-0.149
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,3,1,0,-1.172,1.406
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,3,0,1,2.876,-1.600
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,0,3,1,1,0.193,1.406
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-3,0,0,0.099,-0.399
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-3,1,0,1.468,-3.004
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-3,0,1,-1.957,-3.511
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-3,1,1,2.658,0.537
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-2,0,0,-2.928,0.387
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-2,1,0,2.269,0.132
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-2,0,1,5.069,-0.797
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-2,1,1,1.597,-1.679
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-1,0,0,-0.184,-3.340
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-1,1,0,-0.006,-2.377
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-1,0,1,-1.280,0.766
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,-1,1,1,1.534,-0.945
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,0,0,0,1.490,-5.899
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,0,1,0,0.117,0.484
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,0,0,1,0.955,-0.493
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,0,1,1,-2.442,-0.744
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,1,0,0,2.949,1.472
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,1,1,0,1.220,1.680
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,1,0,1,-2.346,-2.067
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,1,1,1,1.810,0.101
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,2,0,0,1.232,1.053
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,2,1,0,3.258,-1.222
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,2,0,1,-0.099,-0.155
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,2,1,1,-1.620,2.523
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,3,0,0,-0.333,-2.214
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,3,1,0,-1.441,-1.484
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,3,0,1,1.421,-3.410
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,1,3,1,1,2.813,-1.261
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-3,0,0,0.550,1.298
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-3,1,0,0.317,-0.709
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-3,0,1,2.096,-1.640
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-3,1,1,-4.023,0.447
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-2,0,0,1.037,1.755
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-2,1,0,-0.983,0.376
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-2,0,1,-0.256,2.001
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-2,1,1,-0.940,1.074
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-1,0,0,3.334,-2.430
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-1,1,0,-0.802,-1.152
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-1,0,1,1.859,-1.431
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,-1,1,1,0.189,0.132
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,0,0,0,1.039,-1.019
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,0,1,0,-0.588,-0.137
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,0,0,1,-0.261,3.460
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,0,1,1,-3.923,-3.227
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,1,0,0,2.392,-1.449
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,1,1,0,1.963,-1.464
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,1,0,1,-0.804,-1.222
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,1,1,1,-2.063,-0.795
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,2,0,0,-2.129,-1.841
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,2,1,0,2.174,2.408
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,2,0,1,-0.380,0.216
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,2,1,1,0.591,-2.052
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,3,0,0,0.584,-2.676
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,3,1,0,2.584,-2.022
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,3,0,1,-1.003,1.196
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,2,3,1,1,2.013,-1.303
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-3,0,0,-2.739,-2.054
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-3,1,0,1.475,1.847
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-3,0,1,-0.820,-1.466
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-3,1,1,1.211,2.353
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-2,0,0,0.549,2.309
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-2,1,0,1.201,-2.991
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-2,0,1,0.901,-1.910
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-2,1,1,1.525,-0.143
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-1,0,0,-1.490,0.310
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-1,1,0,0.248,2.333
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-1,0,1,-2.228,-3.334
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,-1,1,1,0.268,2.089
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,0,0,0,1.646,-1.075
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,0,1,0,0.383,-4.276
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,0,0,1,1.098,-0.555
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,0,1,1,-1.818,-3.263
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,1,0,0,-1.099,-0.481
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,1,1,0,0.481,1.607
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,1,0,1,-1.401,0.295
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,1,1,1,2.491,-1.113
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,2,0,0,-0.633,0.637
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,2,1,0,3.238,-1.887
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,2,0,1,0.846,0.042
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,2,1,1,1.317,0.033
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,3,0,0,-2.381,-0.205
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,3,1,0,1.604,-0.581
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,3,0,1,2.237,-1.621
LOT09151123,1,VIA1,ARCHER-01,2026-09-15 10:56:39,3,3,1,1,0.716,0.762
