lot,wafer_slot,layer,tool_id,measured_at,field_x,field_y,die_x,die_y,overlay_x_nm,overlay_y_nm
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-3,0,0,2.929,-2.159
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-3,1,0,3.174,1.308
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-3,0,1,0.852,-2.118
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-3,1,1,-0.129,-0.641
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-2,0,0,1.017,-2.201
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-2,1,0,1.104,-0.611
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-2,0,1,-1.988,-1.748
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-2,1,1,-0.388,2.110
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-1,0,0,1.652,-1.506
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-1,1,0,3.017,1.173
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-1,0,1,-0.697,2.309
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,-1,1,1,3.210,1.912
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,0,0,0,-0.116,-0.955
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,0,1,0,0.839,0.282
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,0,0,1,4.460,-1.498
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,0,1,1,-3.680,1.789
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,1,0,0,1.141,-0.210
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,1,1,0,0.543,-0.055
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,1,0,1,-3.116,0.838
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,1,1,1,-1.729,0.723
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,2,0,0,0.183,2.285
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,2,1,0,0.553,1.389
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,2,0,1,0.596,-2.553
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,2,1,1,-1.198,-0.097
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,3,0,0,0.492,-1.197
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,3,1,0,-0.475,-1.715
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,3,0,1,-0.586,-0.953
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-2,3,1,1,1.449,-2.094
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-3,0,0,1.903,-0.606
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-3,1,0,-0.380,-1.587
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-3,0,1,-1.997,0.140
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-3,1,1,3.327,-2.125
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-2,0,0,0.932,1.533
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-2,1,0,2.013,2.124
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-2,0,1,0.911,-1.347
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-2,1,1,-1.105,-3.002
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-1,0,0,-3.073,-0.920
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-1,1,0,-0.680,-0.291
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-1,0,1,2.718,-2.170
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,-1,1,1,1.039,0.592
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,0,0,0,-0.032,2.564
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,0,1,0,-1.759,-1.439
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,0,0,1,0.128,-0.005
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,0,1,1,0.123,2.932
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,1,0,0,0.783,-0.280
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,1,1,0,-0.772,3.162
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,1,0,1,0.899,3.407
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,1,1,1,1.218,1.626
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,2,0,0,0.569,-1.211
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,2,1,0,3.820,0.171
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,2,0,1,0.731,-0.558
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,2,1,1,-0.678,-1.171
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,3,0,0,0.068,0.081
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,3,1,0,-0.663,-1.081
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,3,0,1,0.765,-2.124
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,-1,3,1,1,0.980,-2.520
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-3,0,0,-3.229,3.212
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-3,1,0,1.137,-3.223
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-3,0,1,2.727,1.566
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-3,1,1,2.120,-0.053
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-2,0,0,1.178,-0.434
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-2,1,0,-3.364,1.711
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-2,0,1,1.277,-1.701
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-2,1,1,-0.170,2.814
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-1,0,0,-2.387,-0.823
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-1,1,0,-1.156,0.663
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-1,0,1,-1.119,-0.719
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,-1,1,1,-1.648,0.842
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,0,0,0,-1.065,1.697
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,0,1,0,0.860,-0.811
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,0,0,1,0.614,-1.718
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,0,1,1,3.720,2.637
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,1,0,0,-2.909,3.337
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,1,1,0,2.586,2.145
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,1,0,1,0.745,-3.580
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,1,1,1,0.364,-0.831
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,2,0,0,0.909,-0.487
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,2,1,0,0.192,-1.041
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,2,0,1,0.102,-0.887
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,2,1,1,2.244,2.396
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,3,0,0,1.599,0.842
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,3,1,0,1.968,1.898
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,3,0,1,-0.865,0.482
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,0,3,1,1,-0.340,-6.243
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-3,0,0,-0.101,1.301
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-3,1,0,-1.443,-1.753
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-3,0,1,0.568,-0.427
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-3,1,1,-3.262,1.814
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-2,0,0,0.933,-0.037
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-2,1,0,0.191,0.575
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-2,0,1,-0.874,0.114
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-2,1,1,-1.089,1.259
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-1,0,0,2.228,-0.784
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-1,1,0,-1.337,0.564
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-1,0,1,-1.349,-0.919
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,-1,1,1,-0.727,-1.979
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,0,0,0,3.019,-1.777
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,0,1,0,0.434,-1.120
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,0,0,1,-0.781,-0.003
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,0,1,1,1.166,0.074
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,1,0,0,-2.198,0.041
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,1,1,0,1.567,-1.003
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,1,0,1,-0.471,0.098
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,1,1,1,-1.579,1.931
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,2,0,0,1.907,-1.153
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,2,1,0,-0.951,1.539
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,2,0,1,2.316,0.441
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,2,1,1,-0.979,-1.965
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,3,0,0,2.885,-4.356
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,3,1,0,-0.613,1.690
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,3,0,1,-2.121,0.183
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,1,3,1,1,1.381,1.566
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-3,0,0,1.031,-1.502
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-3,1,0,5.779,-3.568
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-3,0,1,2.719,2.160
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-3,1,1,-2.050,1.304
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-2,0,0,0.687,-2.453
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-2,1,0,0.243,-0.886
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-2,0,1,-0.009,-1.199
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-2,1,1,3.100,2.650
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-1,0,0,-0.660,1.522
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-1,1,0,-0.739,0.050
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-1,0,1,-0.376,-0.479
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,-1,1,1,1.383,0.812
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,0,0,0,1.499,2.847
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,0,1,0,-0.820,0.790
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,0,0,1,-1.106,0.466
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,0,1,1,0.841,-0.877
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,1,0,0,-0.854,1.411
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,1,1,0,0.360,0.716
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,1,0,1,0.896,0.579
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,1,1,1,-0.565,4.091
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,2,0,0,-2.732,0.645
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,2,1,0,3.146,-0.726
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,2,0,1,1.427,0.115
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,2,1,1,1.294,0.363
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,3,0,0,-0.578,-2.198
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,3,1,0,4.740,0.094
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,3,0,1,0.855,-1.562
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,2,3,1,1,-0.304,0.379
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-3,0,0,-1.579,3.392
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-3,1,0,-0.237,0.143
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-3,0,1,1.764,-1.580
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-3,1,1,-1.278,1.434
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-2,0,0,0.612,-0.261
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-2,1,0,2.092,0.804
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-2,0,1,-1.445,-1.369
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-2,1,1,-0.605,-1.153
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-1,0,0,2.763,0.658
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-1,1,0,-2.076,-1.218
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-1,0,1,-1.084,-1.616
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,-1,1,1,3.128,1.146
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,0,0,0,-0.485,0.349
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,0,1,0,-1.021,1.291
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,0,0,1,1.890,-0.046
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,0,1,1,1.692,2.503
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,1,0,0,2.604,-0.480
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,1,1,0,-2.231,1.168
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,1,0,1,1.530,-1.586
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,1,1,1,-0.360,-0.066
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,2,0,0,-0.571,-0.996
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,2,1,0,3.511,-1.775
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,2,0,1,-1.008,-0.710
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,2,1,1,0.581,0.665
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,3,0,0,-0.930,0.051
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,3,1,0,4.896,-0.542
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,3,0,1,2.125,-3.663
LOT09151129,1,VIA1,ARCHER-01,2026-09-15 11:02:23,3,3,1,1,0.733,-0.232
