lot,wafer_slot,layer,tool_id,measured_at,field_x,field_y,die_x,die_y,overlay_x_nm,overlay_y_nm
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,0,3,0,1,0.864,0.797
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,0,3,1,1,-0.624,-2.723
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-3,0,0,-1.769,-0.342
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-3,1,0,0.731,-2.081
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-3,0,1,0.706,-3.849
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-3,1,1,-2.857,1.257
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-2,0,0,0.778,1.308
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-2,1,0,0.510,-1.535
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-2,0,1,-1.326,2.412
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-2,1,1,-0.010,-4.608
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-1,0,0,-0.396,-0.346
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-1,1,0,-2.035,-1.043
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-1,0,1,0.524,-1.602
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,-1,1,1,1.782,-1.307
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,0,0,0,-0.220,-2.245
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,0,1,0,-0.043,-2.888
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,0,0,1,-0.960,1.051
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,0,1,1,0.110,-1.398
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,1,0,0,1.987,-1.806
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,1,1,0,-1.451,0.611
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,1,0,1,1.249,-0.343
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,1,1,1,-2.270,1.716
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,2,0,0,1.168,-0.651
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,2,1,0,-1.333,-0.701
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,2,0,1,-1.075,-0.371
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,2,1,1,-0.356,-1.780
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,3,0,0,2.201,0.515
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,3,1,0,1.750,2.962
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,3,0,1,2.460,0.888
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,1,3,1,1,-0.775,-0.679
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-3,0,0,-0.829,0.563
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-3,1,0,0.925,-0.392
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-3,0,1,0.616,0.612
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-3,1,1,3.336,0.115
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-2,0,0,-0.008,-2.092
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-2,1,0,1.799,-1.928
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-2,0,1,1.327,0.276
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-2,1,1,4.227,-1.088
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-1,0,0,0.311,0.543
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-1,1,0,-1.756,2.298
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-1,0,1,1.071,-0.106
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,-1,1,1,4.715,-0.481
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,0,0,0,-0.133,0.821
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,0,1,0,0.240,-0.089
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,0,0,1,1.660,-0.296
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,0,1,1,1.600,-0.951
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,1,0,0,0.509,-1.034
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,1,1,0,0.397,-1.884
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,1,0,1,-0.110,-2.414
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,1,1,1,0.248,-0.445
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,2,0,0,-0.608,-0.088
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,2,1,0,0.101,0.162
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,2,0,1,-0.222,-0.271
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,2,1,1,3.683,-2.598
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,3,0,0,0.362,0.816
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,3,1,0,-1.352,-1.713
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,3,0,1,0.023,-0.958
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,2,3,1,1,1.978,-2.856
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-3,0,0,-2.634,-1.914
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-3,1,0,1.483,-0.755
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-3,0,1,0.313,-1.042
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-3,1,1,1.552,-0.749
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-2,0,0,-0.729,1.720
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-2,1,0,0.538,-0.202
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-2,0,1,-0.095,0.081
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-2,1,1,0.997,-0.971
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-1,0,0,-0.933,-3.139
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-1,1,0,1.785,-3.071
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-1,0,1,-0.799,0.244
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,-1,1,1,-1.411,4.167
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,0,0,0,0.557,-0.650
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,0,1,0,0.429,0.859
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,0,0,1,0.824,-0.110
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,0,1,1,-1.957,0.913
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,1,0,0,2.797,-2.380
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,1,1,0,2.752,0.463
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,1,0,1,-2.541,-0.662
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,1,1,1,0.188,-1.427
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,2,0,0,-0.091,0.878
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,2,1,0,2.426,0.336
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,2,0,1,3.816,-2.745
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,2,1,1,0.531,-1.004
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,3,0,0,1.517,-2.489
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,3,1,0,0.124,-0.596
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,3,0,1,1.771,-1.500
LOT09151123,2,VIA1,ARCHER-01,2026-09-15 10:59:39,3,3,1,1,-1.022,-0.965
