lot,wafer_slot,layer,tool_id,measured_at,field_x,field_y,die_x,die_y,overlay_x_nm,overlay_y_nm
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,0,0,1,-1.051,-0.425
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,0,1,1,2.092,-0.911
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,1,0,0,2.509,-1.424
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,1,1,0,1.472,-0.124
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,1,0,1,0.708,2.008
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,1,1,1,1.521,0.753
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,2,0,0,0.465,1.345
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,2,1,0,3.925,1.018
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,2,0,1,1.975,2.063
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,2,1,1,-4.365,3.782
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,3,0,0,-2.684,0.165
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,3,1,0,-1.016,-4.803
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,3,0,1,-1.155,0.083
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-2,3,1,1,1.304,2.034
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-3,0,0,-0.549,-0.284
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-3,1,0,1.030,-1.600
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-3,0,1,3.289,-0.320
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-3,1,1,-1.017,-3.854
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-2,0,0,-0.077,1.676
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-2,1,0,-1.000,-2.875
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-2,0,1,1.537,1.134
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-2,1,1,0.110,3.188
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-1,0,0,0.347,0.242
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-1,1,0,0.375,-2.445
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-1,0,1,1.245,-0.774
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,-1,1,1,0.156,1.933
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,0,0,0,3.615,0.315
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,0,1,0,-1.478,3.410
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,0,0,1,2.416,0.596
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,0,1,1,-0.391,-1.561
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,1,0,0,0.173,-0.717
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,1,1,0,-1.663,-2.251
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,1,0,1,4.338,-1.054
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,1,1,1,0.100,-1.762
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,2,0,0,2.917,1.088
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,2,1,0,0.637,0.221
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,2,0,1,0.889,-0.182
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,2,1,1,-0.739,-0.161
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,3,0,0,2.316,-0.475
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,3,1,0,2.532,1.840
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,3,0,1,-0.212,-2.239
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,-1,3,1,1,1.069,-1.264
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-3,0,0,1.245,2.064
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-3,1,0,2.323,-0.541
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-3,0,1,1.808,-1.091
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-3,1,1,-1.384,-0.194
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-2,0,0,0.325,-4.859
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-2,1,0,1.605,-0.122
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-2,0,1,1.106,-1.043
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-2,1,1,-1.456,-2.252
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-1,0,0,-0.720,-2.035
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-1,1,0,-0.669,-2.226
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-1,0,1,0.879,-0.674
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,-1,1,1,0.514,-2.294
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,0,0,0,-0.813,0.592
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,0,1,0,0.523,-1.136
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,0,0,1,-1.686,1.632
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,0,1,1,-0.157,0.735
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,1,0,0,-0.645,-0.454
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,1,1,0,-5.481,0.216
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,1,0,1,1.210,0.552
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,1,1,1,-1.226,-0.461
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,2,0,0,-0.755,-1.958
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,2,1,0,-0.984,-0.408
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,2,0,1,-0.852,-2.160
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,2,1,1,0.951,-0.383
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,3,0,0,-0.474,-2.066
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,3,1,0,-1.370,0.930
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,3,0,1,2.576,-0.882
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,0,3,1,1,-0.218,-2.285
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-3,0,0,3.618,2.154
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-3,1,0,-1.361,-1.651
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-3,0,1,-0.573,1.074
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-3,1,1,5.243,-0.220
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-2,0,0,0.717,-0.695
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-2,1,0,-1.814,-0.852
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-2,0,1,-0.518,0.259
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-2,1,1,-3.763,0.977
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-1,0,0,-1.150,1.840
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-1,1,0,4.102,-0.624
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-1,0,1,0.210,1.799
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,-1,1,1,-1.606,1.282
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,0,0,0,-1.895,1.629
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,0,1,0,-0.060,-1.293
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,0,0,1,-0.098,-1.456
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,0,1,1,1.733,0.647
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,1,0,0,-0.414,0.787
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,1,1,0,0.651,1.785
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,1,0,1,0.652,-0.242
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,1,1,1,-2.878,2.472
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,2,0,0,-3.337,-0.904
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,2,1,0,-2.687,-0.401
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,2,0,1,-1.087,0.166
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,2,1,1,-0.762,-1.306
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,3,0,0,-0.145,-1.981
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,3,1,0,-0.703,-0.902
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,3,0,1,-0.906,0.358
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,1,3,1,1,-2.043,-1.165
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-3,0,0,-1.558,1.371
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-3,1,0,-1.439,1.250
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-3,0,1,-2.072,0.336
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-3,1,1,3.867,-0.720
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-2,0,0,1.667,1.508
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-2,1,0,-0.650,1.110
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-2,0,1,0.709,-0.943
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-2,1,1,-0.631,2.679
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-1,0,0,1.901,-1.123
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-1,1,0,-2.392,-1.638
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-1,0,1,0.494,0.180
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,-1,1,1,-0.855,3.021
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,0,0,0,-2.747,-0.381
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,0,1,0,-1.983,1.929
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,0,0,1,0.196,-3.341
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,0,1,1,0.342,0.127
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,1,0,0,1.999,-3.668
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,1,1,0,1.239,-4.043
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,1,0,1,-0.514,-0.180
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,1,1,1,0.530,2.077
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,2,0,0,1.942,-0.484
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,2,1,0,0.829,-4.164
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,2,0,1,0.605,2.019
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,2,1,1,0.004,0.140
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,3,0,0,-1.015,3.541
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,3,1,0,-1.669,2.124
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,3,0,1,0.672,-1.925
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,2,3,1,1,1.592,-0.302
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-3,0,0,1.266,-2.634
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-3,1,0,1.247,2.170
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-3,0,1,-0.857,-1.538
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-3,1,1,4.017,2.230
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-2,0,0,3.127,-2.499
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-2,1,0,-1.270,0.277
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-2,0,1,2.874,0.104
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-2,1,1,2.087,-3.328
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-1,0,0,0.427,-1.038
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-1,1,0,2.574,2.361
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-1,0,1,1.009,1.839
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,-1,1,1,1.915,1.466
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,0,0,0,-0.074,1.198
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,0,1,0,-0.087,1.476
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,0,0,1,1.944,0.716
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,0,1,1,-1.156,-0.551
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,1,0,0,0.148,-1.744
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,1,1,0,-0.455,0.976
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,1,0,1,1.183,1.544
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,1,1,1,0.696,-0.568
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,2,0,0,2.597,-3.101
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,2,1,0,-1.226,-5.998
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,2,0,1,0.089,-1.507
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,2,1,1,-1.579,-1.255
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,3,0,0,1.225,-3.852
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,3,1,0,-4.630,-2.887
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,3,0,1,-3.511,1.886
LOT09151129,2,VIA1,ARCHER-01,2026-09-15 11:05:23,3,3,1,1,1.231,0.587
